std_name,symptom_name,median,mean,min,max,disease_name
Embelin,meningioma,0.992007908,0.960782555,0.565424855,1.232538909,NF2
Embelin,no symptom,1.06487807,0.933176936,0.138447578,1.232482305,NF2
Embelin,pNF,1.033948272,0.927117012,0.04619739,1.418439714,NF1
Embelin,schwannoma,0.560592915,0.568729458,0.536388387,0.617113133,NF2
Emetine,meningioma,0.408591506,0.470597225,0.053605548,0.923720994,NF2
Emetine,no symptom,0.873556897,0.758474254,0.061418311,1.280591795,NF2
Emetine,pNF,0.768101072,0.759365084,0.044070975,1.427299081,NF1
Emetine,schwannoma,0.82434314,0.582227644,0.097377475,0.939272057,NF2
Emodin,meningioma,1.119756753,1.092775687,0.897582991,1.198910146,NF2
Emodin,no symptom,1.131727777,1.13157185,0.840377314,1.275945161,NF2
Emodin,pNF,1.105355727,1.107216875,0.72409278,1.346885864,NF1
Emodin,schwannoma,1.031191237,1.014997746,0.867287547,1.10117683,NF2
EMRICASAN,meningioma,1.08173957,1.064150906,0.764634486,1.325652316,NF2
EMRICASAN,no symptom,1.027558357,1.053130193,0.473747385,1.461950897,NF2
EMRICASAN,pNF,1.027350305,0.942575213,0.309960236,1.429243148,NF1
EMRICASAN,schwannoma,0.974262743,0.968976454,0.919434946,1.003029192,NF2
ENALAPRIL,meningioma,1.093792096,1.094932634,0.986914226,1.200955633,NF2
ENALAPRIL,no symptom,1.098378617,1.094726035,0.946042764,1.238575595,NF2
ENALAPRIL,pNF,1.086449088,1.09071929,0.505932588,1.390182873,NF1
ENALAPRIL,schwannoma,1.085443312,1.092573929,1.021754363,1.168253001,NF2
ENASIDENIB,no symptom,1.092243281,1.096302646,0.887487091,1.258310146,NF2
Englerin A,meningioma,0.927197044,0.930481588,0.759055332,1.072787771,NF2
Englerin A,no symptom,0.8698439,0.719435897,0.11317023,1.178268516,NF2
Englerin A,pNF,0.730082304,0.754252501,0.121827687,1.483633308,NF1
Englerin A,schwannoma,0.781003747,0.704262786,0.06370676,0.806183168,NF2
ENMD-2076,meningioma,0.89838226,0.800655238,0.061956217,1.117151186,NF2
ENMD-2076,no symptom,0.937060903,0.753938262,-0.012747542,1.153424716,NF2
ENMD-2076,pNF,1.01027124,0.838773822,0.021305108,1.355282838,NF1
ENMD-2076,schwannoma,0.880006763,0.708658312,0.031494563,0.969383688,NF2
ENOBOSARM,meningioma,0.940740023,0.923531558,0.492202488,1.049875017,NF2
ENOBOSARM,no symptom,0.988579588,0.950720542,0.304312681,1.109668991,NF2
ENOBOSARM,pNF,1.010669427,1.007819365,0.660690751,1.224855,NF1
ENOBOSARM,schwannoma,0.921534876,0.885609605,0.447002087,0.979772123,NF2
ENOXACIN,meningioma,0.848030301,0.818649469,0.398021647,0.998927346,NF2
ENOXACIN,no symptom,0.962333956,0.895249583,0.072640917,1.144509124,NF2
ENOXACIN,pNF,0.958390701,0.957935662,0.122668315,1.524880054,NF1
ENOXACIN,schwannoma,0.871301497,0.868786875,0.800438695,0.911166198,NF2
Enoxolone,meningioma,0.954614894,0.945044589,0.765443523,1.04334116,NF2
Enoxolone,no symptom,1.097628733,1.102908137,0.942114652,1.290925923,NF2
Enoxolone,pNF,1.078767091,1.0767385,0.784648209,1.277247084,NF1
Enoxolone,schwannoma,1.061268478,0.961417964,0.552700605,1.144117679,NF2
ENTINOSTAT,meningioma,1.032267877,0.913330791,0.192045759,1.186811355,NF2
ENTINOSTAT,no symptom,1.039907895,0.924476081,0.082862556,1.28493416,NF2
ENTINOSTAT,pNF,1.02382021,0.943087624,0.022916246,1.374007189,NF1
ENTINOSTAT,schwannoma,0.963017911,0.856552403,0.321360485,1.043331329,NF2
ENZALUTAMIDE,meningioma,0.942398476,0.969795815,0.802599863,1.158891343,NF2
ENZALUTAMIDE,no symptom,1.04270106,1.023874384,0.744908,1.292010195,NF2
ENZALUTAMIDE,pNF,1.049969096,1.068327981,0.814510164,1.381460623,NF1
ENZALUTAMIDE,schwannoma,0.979685758,0.980809114,0.810226096,1.064618805,NF2
ENZASTAURIN,meningioma,1.054865492,1.000726288,0.636314902,1.168592637,NF2
ENZASTAURIN,no symptom,1.037963558,1.000139782,0.515735431,1.288999732,NF2
ENZASTAURIN,pNF,1.021833575,0.959284492,0.061889224,1.372859331,NF1
ENZASTAURIN,schwannoma,0.892795144,0.806946365,0.325018051,0.959094134,NF2
EPALRESTAT,meningioma,1.078137877,1.05999732,0.911477757,1.19002125,NF2
EPALRESTAT,no symptom,1.090163396,1.082858426,0.913170206,1.304485093,NF2
EPALRESTAT,pNF,1.051359085,0.957923924,0.272077718,1.231745399,NF1
EPALRESTAT,schwannoma,1.012648329,0.987122834,0.9075213,1.031623087,NF2
EPINEPHRINE,meningioma,0.893485768,0.878294264,0.698129826,0.963171417,NF2
EPINEPHRINE,no symptom,0.989099006,0.985076325,0.797447625,1.122643264,NF2
EPINEPHRINE,pNF,0.998270068,0.97753367,0.018782691,1.307405903,NF1
EPINEPHRINE,schwannoma,0.980358969,0.961685102,0.907810884,1.009694033,NF2
EPIRUBICIN,meningioma,0.859419008,0.737273845,0.139571391,1.203771711,NF2
EPIRUBICIN,no symptom,0.90863046,0.763915171,0.066559141,1.29473547,NF2
EPIRUBICIN,pNF,1.032707981,1.06608509,0.015176969,2.236185138,NF1
EPIRUBICIN,schwannoma,0.597936793,0.552617709,0.032660103,0.90425217,NF2
EPLERENONE,meningioma,0.981733735,0.960251164,0.787814203,1.094748428,NF2
EPLERENONE,no symptom,1.052752232,1.035594404,0.782438426,1.206874319,NF2
EPLERENONE,pNF,1.030412782,1.016446572,0.695224715,1.183321872,NF1
EPLERENONE,schwannoma,0.965891758,0.989738377,0.890958989,1.114941359,NF2
EPZ005687,no symptom,1.067837555,0.990161028,0.031151174,1.258650049,NF2
EPZ015666,no symptom,1.118695208,1.132942193,1.038130501,1.25547095,NF2
Erastin,no symptom,1.081350664,0.908051933,0.039015166,1.210925797,NF2
Erbstatin,no symptom,1.099713882,0.860943596,-0.001807775,1.243002439,NF2
ERISMODEGIB,meningioma,1.141295915,1.117125022,0.966693854,1.191175965,NF2
ERISMODEGIB,no symptom,1.1060052,1.097414215,0.499530421,1.300292692,NF2
ERISMODEGIB,pNF,1.075013247,1.001777317,0.106212352,1.36155932,NF1
ERISMODEGIB,schwannoma,1.054942636,1.014568762,0.855270141,1.083479261,NF2
ERK INHIBITOR II,meningioma,1.078843378,1.077587298,0.835758798,1.177765388,NF2
ERK INHIBITOR II,no symptom,0.964454647,0.929664974,0.532613496,1.200638444,NF2
ERK INHIBITOR II,pNF,0.892512583,0.818287624,0.019756666,1.493902453,NF1
ERK INHIBITOR II,schwannoma,0.928328073,0.890276554,0.56918986,0.995990533,NF2
ERLOTINIB,meningioma,0.931257863,0.87636543,0.372548341,1.039790909,NF2
ERLOTINIB,no symptom,0.983235883,0.931065475,0.082001465,1.17753915,NF2
ERLOTINIB,pNF,1.059401793,1.001227326,0.049174653,1.460120122,NF1
ERLOTINIB,schwannoma,0.454206476,0.32578172,0.000235428,0.578329403,NF2
Erteberel,meningioma,0.924559641,0.917130804,0.806993148,1.00295477,NF2
Erteberel,no symptom,0.987942901,0.965589439,0.482246988,1.157672888,NF2
Erteberel,pNF,1.008399762,0.987051838,0.100034225,1.271276722,NF1
Erteberel,schwannoma,0.968718416,0.889676868,0.471562815,0.993531871,NF2
ESOMEPRAZOLE,meningioma,0.856912396,0.839862166,0.369202614,1.016111312,NF2
ESOMEPRAZOLE,no symptom,0.957723426,0.943062512,0.368131466,1.116999904,NF2
ESOMEPRAZOLE,pNF,0.965493516,0.951666939,0.590111716,1.232546058,NF1
ESOMEPRAZOLE,schwannoma,0.893865598,0.89060319,0.790831702,0.945724499,NF2
Estetrol,meningioma,1.159738305,1.151919322,0.865728423,1.23650511,NF2
Estetrol,no symptom,1.04869758,1.045263997,0.810798218,1.269673488,NF2
Estetrol,pNF,1.072885271,1.070606223,0.057882652,1.455192709,NF1
Estetrol,schwannoma,0.962649273,0.958099085,0.927265536,0.983280749,NF2
ESTRADIOL,meningioma,0.990946148,0.870782883,0.179205286,1.103360532,NF2
ESTRADIOL,no symptom,1.046349292,0.985373534,0.234936064,1.219913669,NF2
ESTRADIOL,pNF,1.028759113,0.991834829,0.094581399,1.266205835,NF1
ESTRADIOL,schwannoma,0.974036024,0.935040579,0.477888322,1.039212626,NF2
ESTRIOL,meningioma,1.019222738,0.999442052,0.663576183,1.188641191,NF2
ESTRIOL,no symptom,1.083565534,1.065067225,0.432900142,1.312269987,NF2
ESTRIOL,pNF,1.107380608,1.11521126,0.731989887,1.369998956,NF1
ESTRIOL,schwannoma,1.014229781,1.018451667,0.983275918,1.077055427,NF2
Eszopiclone,meningioma,1.010697349,1.015624045,0.82281839,1.171408529,NF2
Eszopiclone,no symptom,1.158285613,1.164505194,0.458029419,1.400189467,NF2
Eszopiclone,pNF,1.121602808,1.186351791,0.900481682,1.603751969,NF1
Eszopiclone,schwannoma,1.009086846,1.005433271,0.914670138,1.068627705,NF2
Ethidium Bromide,no symptom,0.587007463,0.603135423,-0.008248834,1.1957899,NF2
ETHINYL ESTRADIOL,meningioma,0.963235738,0.896233884,0.35649428,1.084052851,NF2
ETHINYL ESTRADIOL,no symptom,1.00766273,0.963760663,0.374725581,1.157624428,NF2
ETHINYL ESTRADIOL,pNF,1.003258079,0.983520919,0.228483452,1.266434704,NF1
ETHINYL ESTRADIOL,schwannoma,0.983550388,0.89874051,0.228166729,1.037705905,NF2
ETHOSUXIMIDE,meningioma,1.060215951,1.02635993,0.710415851,1.165440295,NF2
ETHOSUXIMIDE,no symptom,1.110996682,1.12127832,0.961303433,1.332691964,NF2
ETHOSUXIMIDE,pNF,1.122670507,1.113690796,0.782692027,1.26246659,NF1
ETHOSUXIMIDE,schwannoma,1.025827361,1.031605186,0.946237676,1.132411803,NF2
ETODOLAC,meningioma,1.062019977,1.063529612,0.951321955,1.158788604,NF2
ETODOLAC,no symptom,1.123903474,1.1222179,1.004124315,1.261124983,NF2
ETODOLAC,pNF,1.124948725,1.128637607,0.609094695,1.490964066,NF1
ETODOLAC,schwannoma,1.038992054,1.030511998,0.917277847,1.128290014,NF2
ETOMIDATE,meningioma,1.093188914,1.087275004,0.805845854,1.310568257,NF2
ETOMIDATE,no symptom,1.093761402,1.107926056,0.922018672,1.296136355,NF2
ETOMIDATE,pNF,1.085234644,1.099117504,0.874233688,1.357359719,NF1
ETOMIDATE,schwannoma,1.003040307,1.014411812,0.980222519,1.057543391,NF2
ETOPOSIDE,meningioma,0.845019516,0.813958646,0.440408027,1.092759349,NF2
ETOPOSIDE,no symptom,0.905500269,0.835210068,-0.002002375,1.20394229,NF2
ETOPOSIDE,pNF,1.078896507,1.086898592,0.197965631,1.666357634,NF1
ETOPOSIDE,schwannoma,0.660818701,0.545420475,0.124865551,0.798358154,NF2
Euparin,no symptom,1.097032714,1.025618682,0.170168928,1.227236614,NF2
EVEROLIMUS,meningioma,0.64520047,0.528782157,0.003610172,0.94733719,NF2
EVEROLIMUS,no symptom,0.834662579,0.685329996,0.004875698,1.110086205,NF2
EVEROLIMUS,schwannoma,0.358232986,0.321982457,0.003044272,1.251727027,NF2
EXEMESTANE,meningioma,1.06470598,1.058505071,0.88317915,1.168244493,NF2
EXEMESTANE,no symptom,1.143356388,1.143685163,0.748855899,1.373140091,NF2
EXEMESTANE,pNF,1.100617203,1.110768782,0.511329143,1.32337973,NF1
EXEMESTANE,schwannoma,1.057224236,1.042514627,0.870788923,1.11266961,NF2
Ezatiostat,meningioma,0.96176202,0.94316339,0.700644748,1.057956115,NF2
Ezatiostat,no symptom,1.030416117,1.02889773,0.75101186,1.221747172,NF2
Ezatiostat,pNF,1.013538173,1.003427391,0.474035376,1.242777947,NF1
Ezatiostat,schwannoma,0.915259513,0.920719434,0.85286322,0.987299424,NF2
EZOGABINE,meningioma,0.9359074,0.94014446,0.658557826,1.099055654,NF2
EZOGABINE,no symptom,1.020870608,1.008480925,0.42842262,1.142459157,NF2
EZOGABINE,pNF,1.074290213,1.063912927,0.758515436,1.300776486,NF1
EZOGABINE,schwannoma,1.023229625,1.020586691,0.946857226,1.078949872,NF2
FASCAPLYSIN,meningioma,0.879864525,0.700558958,0.028085425,1.066965366,NF2
FASCAPLYSIN,no symptom,0.952172871,0.747621435,0.014654973,1.200390055,NF2
FASCAPLYSIN,pNF,1.031429828,0.806059507,0.007585101,1.336845895,NF1
FASCAPLYSIN,schwannoma,0.537429451,0.395705849,0.021935376,0.568532583,NF2
FASUDIL,meningioma,1.025685115,1.027948475,0.896156569,1.162386337,NF2
FASUDIL,no symptom,1.043372689,1.030199352,0.529972444,1.189476202,NF2
FASUDIL,pNF,1.047321445,1.048694809,0.392030881,1.498058066,NF1
FASUDIL,schwannoma,0.882900548,0.881729026,0.815482174,1.001143313,NF2
FEBUXOSTAT,meningioma,1.089467777,1.075634698,0.922336371,1.169959563,NF2
FEBUXOSTAT,no symptom,1.079063811,1.058302426,0.510957476,1.231652168,NF2
FEBUXOSTAT,pNF,1.014902935,0.963765765,0.659508829,1.305105668,NF1
FEBUXOSTAT,schwannoma,1.003908653,0.990692076,0.878447321,1.09274618,NF2
Fedratinib,no symptom,0.912385249,0.698181673,-0.009640789,1.111237627,NF2
FELBAMATE,meningioma,1.1585309,1.125572918,0.943928065,1.310962628,NF2
FELBAMATE,no symptom,1.106545451,1.130197557,0.94846772,1.464507059,NF2
FELBAMATE,pNF,1.103340454,1.113286775,0.926060182,1.54127966,NF1
FELBAMATE,schwannoma,1.014727279,1.004571854,0.922199788,1.056440729,NF2
FENOBAM,meningioma,1.105207585,1.085118349,0.881194009,1.21256971,NF2
FENOBAM,no symptom,1.096212086,1.068352066,0.775827256,1.203919546,NF2
FENOBAM,pNF,1.051663684,1.028349023,0.328148243,1.456694272,NF1
FENOBAM,schwannoma,0.987788332,0.985239684,0.905471101,1.067249535,NF2
FENOFIBRATE,meningioma,1.06045173,1.019845434,0.426696274,1.19366027,NF2
FENOFIBRATE,no symptom,1.092617192,1.079068251,0.777473777,1.238154894,NF2
FENOFIBRATE,pNF,1.101524181,1.096801411,0.672557701,1.422040644,NF1
FENOFIBRATE,schwannoma,1.00271319,0.982549103,0.675053796,1.071238104,NF2
FENOLDOPAM,meningioma,0.914978745,0.879424064,0.541186685,1.042153215,NF2
FENOLDOPAM,no symptom,1.001784514,0.991282256,0.718036449,1.164065077,NF2
FENOLDOPAM,pNF,1.003912006,0.985518186,0.544188053,1.253279769,NF1
FENOLDOPAM,schwannoma,0.918786312,0.920063767,0.868286856,0.987383746,NF2
Fenretinide,meningioma,0.950589627,0.915583252,0.357986727,1.057786386,NF2
Fenretinide,no symptom,0.940061322,0.881579969,0.027598238,1.102284009,NF2
Fenretinide,pNF,0.962611139,0.887289939,0.034349694,1.368088241,NF1
Fenretinide,schwannoma,0.804331458,0.681549414,0.089941758,0.851908042,NF2
Ferulic acid,meningioma,0.750197372,0.732099592,0.54633272,0.864586715,NF2
Ferulic acid,no symptom,1.013055729,0.98902184,0.187509734,1.333507507,NF2
Ferulic acid,pNF,1.023705018,1.054260785,0.8367291,1.586021559,NF1
Ferulic acid,schwannoma,0.878476661,0.894166187,0.855322217,0.96948965,NF2
Fesoterodine,meningioma,0.885860422,0.861626498,0.666111358,0.990859045,NF2
Fesoterodine,no symptom,0.941577594,0.935909546,0.759136053,1.100716457,NF2
Fesoterodine,pNF,0.932600957,0.924461142,0.463972352,1.209410226,NF1
Fesoterodine,schwannoma,0.942038264,0.925705344,0.81139136,0.982394043,NF2
FINASTERIDE,meningioma,1.095320713,1.054751875,0.573251719,1.189669213,NF2
FINASTERIDE,no symptom,1.030411661,1.011566755,0.376922176,1.238493179,NF2
FINASTERIDE,pNF,1.025590978,0.913864686,0.080969164,1.253159396,NF1
FINASTERIDE,schwannoma,0.998744089,0.995133538,0.904259238,1.056966236,NF2
FINGOLIMOD,meningioma,1.029255235,0.95575275,0.391685238,1.140946114,NF2
FINGOLIMOD,no symptom,1.106544061,1.014498095,0.019937041,1.262527851,NF2
FINGOLIMOD,pNF,1.066721392,0.950952648,0.015245888,1.22710505,NF1
FINGOLIMOD,schwannoma,1.029767495,0.939026101,0.030190206,1.089702715,NF2
FLECAINIDE,meningioma,1.064730913,1.024597596,0.626675086,1.183559282,NF2
FLECAINIDE,no symptom,1.033774897,0.98971385,0.215265555,1.203195328,NF2
FLECAINIDE,pNF,1.086369794,1.031018815,0.083732885,1.525476116,NF1
FLECAINIDE,schwannoma,0.961858329,0.976100478,0.921832432,1.048920484,NF2
FLEROXACIN,meningioma,0.96320923,0.944130368,0.770782738,1.114155727,NF2
FLEROXACIN,no symptom,1.003623247,0.984739367,0.129943798,1.311959593,NF2
FLEROXACIN,pNF,0.98344533,0.972906009,0.39098817,1.299561557,NF1
FLEROXACIN,schwannoma,0.909530913,0.922929007,0.819748906,1.049317483,NF2
FLOXURIDINE,meningioma,0.77474209,0.75486108,0.348691731,1.070704004,NF2
FLOXURIDINE,no symptom,0.936438736,0.844302788,0.110934539,1.161110863,NF2
FLOXURIDINE,pNF,1.049099416,0.999491972,0.142769999,1.283325635,NF1
FLOXURIDINE,schwannoma,0.449600694,0.580188863,0.182897857,1.071121481,NF2
Fluconazole,meningioma,1.106736821,1.087147186,0.951628004,1.212037574,NF2
Fluconazole,no symptom,1.11046226,1.114488718,0.937693852,1.299489358,NF2
Fluconazole,pNF,1.087262339,1.075757037,0.90281131,1.205270852,NF1
Fluconazole,schwannoma,1.089731229,1.074373039,0.818242515,1.172774889,NF2
Flucytosine,meningioma,1.041656929,1.023070985,0.768499935,1.142440247,NF2
Flucytosine,no symptom,0.998832429,0.903034705,0.132144362,1.191724096,NF2
Flucytosine,pNF,1.040978842,1.04196705,0.613866248,1.380011071,NF1
Flucytosine,schwannoma,1.029464892,1.037744113,0.992846311,1.157297979,NF2
FLUMAZENIL,meningioma,0.852069007,0.815179443,0.504892452,0.998188793,NF2
FLUMAZENIL,no symptom,1.118600545,1.115574583,0.726525465,1.27394054,NF2
FLUMAZENIL,pNF,1.069608332,1.072351862,0.624423847,1.471004813,NF1
FLUMAZENIL,schwannoma,1.004015246,1.008763635,0.957363369,1.07425787,NF2
FLUNARIZINE,meningioma,0.953626498,0.948697154,0.740293056,1.059234422,NF2
FLUNARIZINE,no symptom,0.995445007,0.984786918,0.538181671,1.152365749,NF2
FLUNARIZINE,pNF,1.066201983,1.077929753,0.345002879,1.443212911,NF1
FLUNARIZINE,schwannoma,0.998676453,0.981671097,0.74635969,1.039457198,NF2
FLUOCINOLONE ACETONIDE,meningioma,0.713896847,0.735974017,0.594838959,0.97864439,NF2
FLUOCINOLONE ACETONIDE,no symptom,1.024665369,1.030533333,0.607282695,1.310824131,NF2
FLUOCINOLONE ACETONIDE,pNF,1.1020472,1.111818969,0.881112466,1.367619359,NF1
FLUOCINOLONE ACETONIDE,schwannoma,0.754237943,0.793141284,0.665159635,1.064115203,NF2
FLUOCINONIDE,meningioma,0.728386699,0.758142359,0.683490531,1.068402109,NF2
FLUOCINONIDE,no symptom,1.012211687,0.992168528,0.718069533,1.18829359,NF2
FLUOCINONIDE,pNF,1.031056737,1.041711457,0.699713497,1.306507872,NF1
FLUOCINONIDE,schwannoma,0.711853462,0.755360545,0.629186328,0.975365414,NF2
FLUOROURACIL,meningioma,1.12959512,1.030992358,0.598439846,1.218133763,NF2
FLUOROURACIL,no symptom,1.032868455,0.961005413,0.399669014,1.215902051,NF2
FLUOROURACIL,pNF,1.053141032,1.00693375,0.29268834,1.286460559,NF1
FLUOROURACIL,schwannoma,1.018394395,0.911431674,0.516470836,1.073556092,NF2
FLUPHENAZINE,meningioma,0.828700925,0.829638761,0.56353059,1.024820112,NF2
FLUPHENAZINE,no symptom,0.963726173,0.926975695,0.083428098,1.175486199,NF2
FLUPHENAZINE,pNF,0.99074125,0.941046769,0.065342414,1.195123021,NF1
FLUPHENAZINE,schwannoma,0.90577015,0.806964488,0.063468373,0.947522615,NF2
Fluphenazine HCl,no symptom,1.017848905,0.773600606,-0.009746538,1.135327803,NF2
Flupirtine,meningioma,0.962848164,0.964502317,0.835792034,1.064060304,NF2
Flupirtine,no symptom,1.025145001,1.027463077,0.736377938,1.251303467,NF2
Flupirtine,pNF,1.08277781,1.076538168,0.437957498,1.293337336,NF1
Flupirtine,schwannoma,1.002716061,0.99957115,0.922164569,1.055378299,NF2
FLURBIPROFEN,meningioma,0.950452681,0.952161566,0.634702191,1.110563793,NF2
FLURBIPROFEN,no symptom,1.065750155,1.048886274,0.431635301,1.386578722,NF2
FLURBIPROFEN,pNF,1.010074964,0.941778647,0.101634378,1.257307815,NF1
FLURBIPROFEN,schwannoma,1.051876618,1.047905069,0.988910862,1.126347169,NF2
FLUSPIRILENE,no symptom,0.996441974,0.686348508,-0.00585737,1.104764397,NF2
FLUTAMIDE,meningioma,1.025426346,0.979171515,0.150575036,1.195126545,NF2
FLUTAMIDE,no symptom,1.03628566,1.00365739,0.39899195,1.181177542,NF2
FLUTAMIDE,pNF,1.076143522,1.017639068,0.075735483,1.302114925,NF1
FLUTAMIDE,schwannoma,0.987585017,0.980666294,0.874073228,1.06212774,NF2
FLUTICASONE PROPIONATE,meningioma,0.75628323,0.727701162,0.62463318,0.847151502,NF2
FLUTICASONE PROPIONATE,no symptom,0.976718769,0.977458501,0.548221819,1.22781286,NF2
FLUTICASONE PROPIONATE,pNF,1.04075372,1.025096409,0.252537679,1.281623724,NF1
FLUTICASONE PROPIONATE,schwannoma,0.746627152,0.762169053,0.695346485,0.962208211,NF2
FLUVOXAMINE,meningioma,0.813252434,0.789768931,0.603092219,0.965269217,NF2
FLUVOXAMINE,no symptom,0.928586572,0.907606263,0.341060897,1.138927005,NF2
FLUVOXAMINE,pNF,0.961253792,0.936041231,0.018989788,1.260873814,NF1
FLUVOXAMINE,schwannoma,0.904565511,0.842077134,0.23035285,0.960386892,NF2
FOMEPIZOLE,meningioma,1.055215117,0.979214121,0.372582803,1.140820024,NF2
FOMEPIZOLE,no symptom,1.051705507,0.955313089,0.143843943,1.213585067,NF2
FOMEPIZOLE,pNF,1.023223787,0.991555582,0.200037515,1.984633597,NF1
FOMEPIZOLE,schwannoma,0.839668428,0.82643786,0.76227101,0.869677767,NF2
Formestane,meningioma,1.13001825,1.085696583,0.876122579,1.236580244,NF2
Formestane,no symptom,1.089163445,1.090222214,0.9087622,1.388195542,NF2
Formestane,pNF,1.07898158,1.056317275,0.644906211,1.194113798,NF1
Formestane,schwannoma,1.078597042,1.067978168,1.023962389,1.11506976,NF2
FOSTAMATINIB,meningioma,1.00184136,0.853361336,0.435224523,1.095876788,NF2
FOSTAMATINIB,no symptom,1.01052063,0.906635157,0.083152747,1.244036901,NF2
FOSTAMATINIB,pNF,0.855465944,0.7590459,0.054995177,1.397176544,NF1
FOSTAMATINIB,schwannoma,0.457333449,0.45482336,0.330015975,0.558706208,NF2
FULVESTRANT,meningioma,1.057537953,1.065779,0.966062526,1.181296465,NF2
FULVESTRANT,no symptom,1.089532676,1.079093483,0.7925193,1.233756469,NF2
FULVESTRANT,pNF,1.088651432,1.122640015,0.873344659,1.435242863,NF1
FULVESTRANT,schwannoma,1.022326508,0.939945471,0.587575033,1.092838835,NF2
Gabapentin,meningioma,1.01699481,0.999399165,0.827840649,1.106893817,NF2
Gabapentin,no symptom,1.037419554,1.038748793,0.784191672,1.206984903,NF2
Gabapentin,pNF,1.039840889,1.046462913,0.708785605,1.301049139,NF1
Gabapentin,schwannoma,0.967733103,0.971076804,0.872634012,1.064480477,NF2
GABEXATE,meningioma,1.016211832,1.00331963,0.80599772,1.098760996,NF2
GABEXATE,no symptom,1.039086543,1.041869796,0.912164663,1.219320812,NF2
GABEXATE,pNF,1.087729577,1.101279646,0.814288904,1.509588747,NF1
GABEXATE,schwannoma,0.548373848,0.54626181,0.530950091,0.576209737,NF2
GALANTAMINE,meningioma,1.041614984,1.026473958,0.856881959,1.159801515,NF2
GALANTAMINE,no symptom,1.069312014,1.064054778,0.634341947,1.239072593,NF2
GALANTAMINE,pNF,1.074889248,1.063481109,0.77375164,1.260113218,NF1
GALANTAMINE,schwannoma,1.086107075,1.074627762,0.987352781,1.126432795,NF2
GALLAMINE,meningioma,1.00230585,0.99177178,0.877089363,1.089594215,NF2
GALLAMINE,no symptom,1.019443727,1.02409456,0.886493967,1.177554235,NF2
GALLAMINE,pNF,1.019322583,1.028567875,0.826550148,1.314151266,NF1
GALLAMINE,schwannoma,1.016560947,1.0013471,0.892959341,1.049115243,NF2
GANDOTINIB,meningioma,1.064577615,0.927542914,0.317995384,1.167082528,NF2
GANDOTINIB,no symptom,1.051476464,0.908506578,-0.007165228,1.273960393,NF2
GANDOTINIB,pNF,1.070253368,0.945013003,0.01014633,1.313997655,NF1
GANDOTINIB,schwannoma,1.031595391,0.906179846,0.147812608,1.085345179,NF2
GANETESPIB,meningioma,0.705128006,0.65819594,0.002016786,1.236488812,NF2
GANETESPIB,no symptom,0.41208966,0.442852104,-0.13480999,2.6475064,NF2
GANETESPIB,pNF,0.710707567,0.667604222,0.020856234,1.260759771,NF1
GANETESPIB,schwannoma,0.093580022,0.200459886,0.001102053,1.059397931,NF2
GATIFLOXACIN,meningioma,1.061513002,1.044470254,0.844706577,1.132068901,NF2
GATIFLOXACIN,no symptom,1.067563473,1.019570023,0.104738308,1.155719618,NF2
GATIFLOXACIN,pNF,1.259306808,1.41362936,0.889481699,2.129709005,NF1
GATIFLOXACIN,schwannoma,0.857963075,0.85073804,0.733485181,0.923246494,NF2
GBR-12909,meningioma,1.081043627,1.06513472,0.62080191,1.204149669,NF2
GBR-12909,no symptom,0.991093443,0.900226762,-0.00930488,1.303046425,NF2
GBR-12909,pNF,1.001855391,0.909798322,0.027963327,1.370729562,NF1
GBR-12909,schwannoma,0.846258541,0.780339612,0.12858875,0.992957479,NF2
GDC-0349,meningioma,0.860584767,0.752966046,0.206298603,1.123244751,NF2
GDC-0349,no symptom,0.987177311,0.862022564,0.265254062,1.202928745,NF2
GDC-0349,pNF,0.953626516,0.877092225,0.105960078,1.339007953,NF1
GDC-0349,schwannoma,1.043441958,0.947386166,0.425121207,1.085525676,NF2
GDC-0879,meningioma,1.00406839,0.96440074,0.432787516,1.163617542,NF2
GDC-0879,no symptom,1.086436866,1.052774361,0.322181784,1.200525834,NF2
GDC-0879,pNF,1.067471542,1.079001473,0.708570046,1.477554153,NF1
GDC-0879,schwannoma,0.833566641,0.870110505,0.792802796,0.998138784,NF2
GEDATOLISIB,no symptom,1.014726639,0.947525561,0.620378325,1.267853952,NF2
GEFITINIB,meningioma,0.894631937,0.810886828,0.421454054,1.034364452,NF2
GEFITINIB,no symptom,1.050958233,0.926218928,0.112130591,1.224274235,NF2
GEFITINIB,pNF,1.00991521,0.963941476,0.042226229,1.506559054,NF1
GEFITINIB,schwannoma,0.47689492,0.365829648,0.002464113,0.626525437,NF2
GEMFIBROZIL,meningioma,0.963193962,0.962005356,0.697152802,1.096181347,NF2
GEMFIBROZIL,no symptom,0.983500233,0.941095524,0.109638939,1.117017669,NF2
GEMFIBROZIL,pNF,0.997805147,0.99711704,0.289247455,1.257862394,NF1
GEMFIBROZIL,schwannoma,0.952845936,0.938479048,0.885212381,1.006087158,NF2
GENISTEIN,meningioma,0.991012576,0.94303785,0.54595517,1.055964639,NF2
GENISTEIN,no symptom,1.039704382,1.024080236,0.563542052,1.166276828,NF2
GENISTEIN,pNF,1.196599196,1.283172135,0.733802235,1.896384307,NF1
GENISTEIN,schwannoma,0.809638277,0.782862125,0.415205715,0.873767234,NF2
Gestodene,meningioma,1.139849463,1.111936481,0.798228139,1.245876034,NF2
Gestodene,no symptom,1.022406833,1.033673657,0.682630032,1.285779765,NF2
